,disease,area_affected,crop,stage,yield
22260,2,28.89901586,0,2,0.112089776
22261,7,70.62548331,0,2,0.1148959857
22262,3,54.69160888,0,1,0.1257574877
22263,2,81.64717238,0,2,0.1054219017
22264,7,27.89608454,0,2,0.1212149206
22265,1,37.57439534,0,0,0.1309462954
22266,7,44.32514733,0,1,0.1219916343
22267,7,65.40601353,0,2,0.1162904118
22268,3,40.68451023,0,1,0.1295095552
22269,5,54.11332327,0,2,0.2283565051
22270,5,41.6145844,0,1,0.2367828692
22271,0,80.55126982,0,2,0.09924960024
22272,8,8.955738158,0,1,0.3978463233
22273,6,75.91456196,0,1,0.1492941066
22274,7,71.52597171,0,1,0.1213208144
22275,5,75.29529992,0,0,0.2360926009
22276,3,64.84609145,0,2,0.1225612177
22277,1,96.49892729,0,1,0.1089460622
22278,0,92.23457272,0,2,0.09900784219
22279,6,10.98414914,0,2,0.1743399387
22280,5,1.904382913,0,0,0.5612795492
22281,5,9.01935455,0,1,0.2747252952
22282,1,0.7850275594,0,1,0.4940064783
22283,5,90.79435518,0,1,0.2248364251
22284,3,31.66763064,0,1,0.1335526971
22285,5,24.48837859,0,2,0.2380427709
22286,7,64.77279186,0,2,0.1170795664
22287,0,14.44334842,0,0,0.1584495323
22288,6,53.00501188,0,0,0.1613486161
22289,5,9.990988597,0,2,0.2475484605
22290,7,50.24853014,0,1,0.1197247252
22291,4,17.05589369,0,1,0.245097102
22292,2,74.09377327,0,0,0.1145477295
22293,6,27.72033712,0,2,0.1519913988
22294,4,9.71111214,0,2,0.2602264851
22295,7,46.96572748,0,2,0.1188186943
22296,0,74.53083616,0,0,0.1070919636
22297,4,67.53527896,0,2,0.224003231
22298,5,83.72693978,0,2,0.2231448535
22299,0,62.46943675,0,0,0.1110271981
22300,2,46.24656742,0,2,0.1068394702
22301,3,5.973886563,0,0,0.2616332255
22302,6,10.9421124,0,2,0.1730112546
22303,7,69.00981841,0,0,0.1287234332
22304,1,82.44595952,0,1,0.1130461171
22305,5,53.70573314,0,2,0.2297181487
22306,1,41.12429049,0,1,0.1174841619
22307,5,82.60412052,0,2,0.2272872859
22308,5,21.80943979,0,1,0.2492680817
22309,4,80.96177979,0,1,0.2237996617
22310,7,11.35335477,0,0,0.1935804747
22311,5,52.50554204,0,0,0.2403233424
22312,0,83.76230391,0,1,0.1011932863
22313,3,21.98710518,0,2,0.1311093944
22314,7,54.96087954,0,2,0.117991595
22315,4,62.64991904,0,2,0.2201779559
22316,7,67.71634113,0,1,0.1194423604
22317,1,3.694949736,0,0,0.3178252992
22318,1,74.62279827,0,1,0.113511098
22319,8,36.55177203,0,1,0.3552920276
22320,0,88.45237683,0,0,0.1057148878
22321,0,45.01066336,0,2,0.1019784751
22322,2,34.59928978,0,2,0.1096176729
22323,4,51.87816437,0,1,0.2333938073
22324,0,33.69931077,0,0,0.1227258876
22325,1,17.83604872,0,2,0.124187021
22326,8,42.38554577,0,1,0.3540676871
22327,3,15.38608349,0,0,0.1780192825
22328,4,69.74471099,0,2,0.2222337433
22329,1,29.05782148,0,0,0.1368022708
22330,1,85.42234968,0,2,0.1109784012
22331,6,8.650263541,0,2,0.1825112868
22332,1,45.72909592,0,0,0.1257036138
22333,2,30.82427641,0,0,0.1311565008
22334,4,63.15379636,0,1,0.2338639453
22335,7,12.82142961,0,2,0.1365992454
22336,8,1.504631148,0,1,0.5957462937
22337,8,37.63156443,0,2,0.3196631276
22338,2,58.32141294,0,0,0.1160358253
22339,1,43.79250196,0,2,0.111328028
22340,1,23.4698592,0,1,0.1267723081
22341,6,96.74834339,0,1,0.1490970246
22342,5,2.488459412,0,1,0.3978780564
22343,8,23.94906809,0,2,0.3371458656
22344,3,74.25012587,0,1,0.1236577703
22345,2,70.50016321,0,0,0.1150317518
22346,6,41.53566335,0,2,0.149348387
22347,1,33.39066769,0,1,0.11965957
22348,1,22.72412272,0,0,0.1466051451
22349,7,21.62891168,0,2,0.126692614
22350,6,36.78063632,0,1,0.1518297841
22351,5,77.13714409,0,2,0.2253779395
22352,1,45.63353816,0,1,0.1126851701
22353,5,72.14317314,0,2,0.21606466
22354,6,75.97044545,0,2,0.1442173045
22355,1,19.5336379,0,2,0.1208662935
22356,8,69.92701385,0,1,0.3360174922
22357,1,42.24866405,0,0,0.127127043
22358,4,13.41794105,0,1,0.2535047949
22359,6,41.07080835,0,1,0.1534950474
22360,7,23.15742436,0,1,0.1323715752
22361,4,39.12392618,0,2,0.2360836902
22362,3,41.66148171,0,2,0.1257819008
22363,8,66.987398,0,0,0.3305316028
22364,4,34.15459637,0,0,0.2453722442
22365,1,18.95028285,0,0,0.1563275317
22366,5,77.05471959,0,0,0.233762432
22367,5,56.94068247,0,1,0.2301276587
22368,8,23.78110884,0,1,0.3583306321
22369,2,84.03882329,0,0,0.1112574355
22370,4,64.83733114,0,0,0.2451018166
22371,8,57.36454487,0,1,0.338274635
22372,4,87.09569839,0,0,0.2367219021
22373,1,0.7879025775,0,2,0.4013682117
22374,7,52.03670017,0,0,0.1303079764
22375,0,34.4073313,0,2,0.1055647632
22376,0,54.40973575,0,1,0.104184052
22377,2,77.19979999,0,2,0.1049790765
22378,3,34.39715916,0,0,0.1470572082
22379,6,75.37123975,0,1,0.1502736424
22380,8,75.02429066,0,2,0.3335484362
22381,4,54.87909149,0,1,0.2318149609
22382,8,98.42105765,0,1,0.3539116791
22383,3,28.54554719,0,2,0.1245819134
22384,3,76.41917712,0,2,0.1234952624
22385,0,48.47206058,0,2,0.1019630652
22386,3,29.44629972,0,0,0.1504293514
22387,7,29.40693066,0,0,0.1429620603
22388,3,78.82438366,0,0,0.1282723879
22389,0,24.04617527,0,1,0.1147648776
22390,5,98.79726242,0,2,0.2212872493
22391,4,46.48276427,0,0,0.2403258309
22392,1,2.700196376,0,2,0.2139532065
22393,2,26.79158709,0,1,0.1183244839
22394,0,52.39795165,0,0,0.1125910452
22395,1,69.70319418,0,1,0.1128506374
22396,0,81.95940422,0,0,0.1061940176
22397,0,61.84082991,0,1,0.1032733747
22398,2,85.24615258,0,1,0.1039344142
22399,5,15.29324834,0,2,0.2394485777
22400,6,35.05495706,0,1,0.1586945856
22401,2,52.26396164,0,2,0.1067330685
22402,2,96.5510179,0,1,0.106283065
22403,8,3.595626464,0,1,0.4529062449
22404,2,56.42528939,0,1,0.1090418924
22405,0,38.61940683,0,1,0.1073860214
22406,6,41.89849824,0,2,0.1516098087
22407,8,82.08419119,0,2,0.3408999764
22408,0,55.23033515,0,1,0.1037108904
22409,8,1.932870379,0,0,0.6753112381
22410,1,27.9825019,0,0,0.1400325449
22411,3,11.62500049,0,1,0.1589459322
22412,2,63.37936459,0,2,0.1054121182
22413,8,14.14410753,0,1,0.3715421821
22414,1,22.00733103,0,0,0.149395263
22415,8,11.61894951,0,2,0.3536957367
22416,4,49.29298705,0,1,0.2381205948
22417,6,99.14792838,0,1,0.1480980578
22418,4,24.89351444,0,2,0.2357738777
22419,6,93.24751957,0,1,0.1476894453
22420,4,77.26935429,0,0,0.2352433757
22421,4,70.48326473,0,0,0.234014934
22422,2,11.25791027,0,2,0.1306916074
22423,0,31.18577049,0,0,0.1262377386
22424,1,85.11381703,0,0,0.1181400695
22425,3,13.08372402,0,0,0.1885948219
22426,4,66.05165239,0,1,0.2200016897
22427,3,43.74426427,0,1,0.1285626376
22428,3,14.46727079,0,0,0.1835900986
22429,8,3.154953401,0,1,0.4666980027
22430,1,36.96986214,0,1,0.1191406015
22431,4,35.591291,0,1,0.2412116826
22432,4,75.89019127,0,0,0.2344696582
22433,8,9.708798999,0,0,0.4277448339
22434,5,80.22230687,0,0,0.2393958257
22435,2,3.622260132,0,0,0.3159527466
22436,6,42.05386129,0,0,0.1682913938
22437,3,21.76930633,0,1,0.1433868353
22438,2,74.48035554,0,2,0.1049312555
22439,6,3.549362365,0,0,0.3626146553
22440,6,31.71936025,0,1,0.1614154147
22441,2,90.88939119,0,0,0.1114690848
22442,7,64.71581431,0,1,0.1196236138
22443,8,32.84313342,0,1,0.3466468374
22444,1,96.52555846,0,2,0.1075582915
22445,6,40.63633448,0,1,0.1550379444
22446,4,31.24760297,0,2,0.2299669282
22447,8,51.33177554,0,1,0.3348167096
22448,7,76.60887714,0,1,0.1193267297
22449,2,97.43624512,0,2,0.1039002952
22450,3,28.26932505,0,2,0.1292751996
22451,5,19.94472145,0,2,0.2362574905
22452,6,97.12370732,0,1,0.1489122531
22453,6,77.09400805,0,1,0.1501723658
22454,5,17.81416565,0,2,0.2450312688
22455,1,89.41565848,0,1,0.1105894885
22456,5,4.212433537,0,0,0.4134785734
22457,4,94.04643167,0,2,0.2264582638
22458,6,86.33333432,0,2,0.1477648834
22459,2,93.3207051,0,2,0.1047459437
22460,2,83.84848822,0,2,0.1037052289
22461,6,45.53851445,0,2,0.1495616681
22462,5,42.30506888,0,0,0.2570233174
22463,0,18.60498782,0,2,0.1120801116
22464,8,48.25075151,0,2,0.3394918351
22465,5,29.36679109,0,2,0.2321469277
22466,3,10.4357758,0,1,0.1641118721
22467,3,46.64612234,0,0,0.1391791566
22468,8,94.26240673,0,2,0.324380212
22469,5,98.2187602,0,0,0.2300689848
22470,2,72.20615802,0,1,0.1059534958
22471,4,41.89532604,0,0,0.2405331545
22472,7,69.25834532,0,1,0.1202609591
22473,4,5.267480799,0,2,0.289775284
22474,7,61.92314224,0,1,0.1205023382
22475,4,86.70769503,0,2,0.2288472422
22476,8,83.73499974,0,0,0.3531161227
22477,4,15.62251804,0,2,0.2501417162
22478,8,92.52202029,0,1,0.3228887396
22479,0,68.71545536,0,2,0.09951889477
22480,2,75.59697494,0,1,0.1062618315
22481,5,48.63649862,0,2,0.2274074458
22482,4,47.53537547,0,2,0.2253146441
22483,3,48.63823964,0,0,0.1373925445
22484,3,64.46671871,0,2,0.1230359301
22485,4,72.21126048,0,1,0.22507002
22486,1,93.15245886,0,2,0.1102251669
22487,1,30.45573551,0,0,0.1360003726
22488,1,47.00997494,0,1,0.1137723877
22489,4,60.42468463,0,2,0.2233043058
22490,7,11.51437407,0,1,0.1533019364
22491,8,6.88273723,0,0,0.4536688036
22492,4,36.94317082,0,2,0.2254509107
22493,7,36.95250856,0,2,0.1212527634
22494,0,42.85683875,0,1,0.1055584285
22495,7,8.064620465,0,0,0.2201470562
22496,2,35.95265573,0,1,0.1152465176
22497,6,26.98329029,0,1,0.1576447366
22498,2,48.64665217,0,2,0.1067888832
22499,7,15.00555566,0,1,0.1433587332
22500,3,97.81776028,0,2,0.1199857376
22501,3,38.68300678,0,0,0.1424458431
22502,6,93.64582439,0,1,0.1483485567
22503,2,79.91443493,0,0,0.1113825661
22504,6,82.13152371,0,2,0.1454403245
22505,0,54.32150992,0,1,0.1048872886
22506,4,2.665849663,0,1,0.376846117
22507,7,11.51400628,0,0,0.1906339599
22508,1,35.57721293,0,1,0.1169166542
22509,2,39.34621717,0,2,0.1082150579
22510,0,5.139889757,0,2,0.1556373145
22511,1,68.70599051,0,2,0.1098616942
22512,6,77.72618973,0,0,0.1540781808
22513,2,41.50940309,0,1,0.1118290558
22514,1,97.03179734,0,1,0.1102225506
22515,0,47.60905592,0,2,0.1012023241
22516,5,37.5165866,0,0,0.2502131887
22517,0,69.85065322,0,1,0.102109928
22518,1,33.31121578,0,0,0.1338302117
22519,6,7.938255727,0,1,0.2079690943
22520,8,43.09289635,0,0,0.3520901825
22521,6,55.7933291,0,2,0.1477663058
22522,2,4.126917451,0,1,0.2080618695
22523,1,72.67108832,0,0,0.1168809838
22524,4,76.88041674,0,2,0.2205420175
22525,0,6.785167245,0,0,0.2245981352
22526,8,16.27748528,0,2,0.3631188716
22527,3,8.546114816,0,0,0.2228388676
22528,4,45.33845492,0,1,0.2323209002
22529,2,84.67631201,0,2,0.1034238839
22530,2,43.45171457,0,0,0.1222772692
22531,8,52.40506624,0,2,0.3402111946
22532,0,61.81653433,0,0,0.1110623615
22533,1,83.07946708,0,0,0.1164819798
22534,4,55.37738505,0,1,0.2232425426
22535,0,60.90745952,0,1,0.1031279674
22536,1,39.87991355,0,1,0.1160595841
22537,1,6.410766188,0,0,0.2408778014
22538,2,11.06204909,0,0,0.182788996
22539,7,49.12359721,0,0,0.129057519
22540,2,75.72337606,0,2,0.102466812
22541,7,29.76313671,0,2,0.1217479206
22542,7,3.745595639,0,2,0.1894191705
22543,1,51.43088203,0,1,0.1142707096
22544,8,52.5241934,0,0,0.3499489383
22545,1,44.34176275,0,2,0.1127986446
22546,6,52.54865326,0,2,0.1469420803
22547,8,42.43871248,0,1,0.3392671332
22548,5,36.1224772,0,1,0.2382537542
22549,2,73.45075696,0,1,0.1066019352
22550,5,97.77465,0,2,0.2223559504
22551,2,47.91685262,0,2,0.1049668194
22552,0,64.08102043,0,2,0.1013540225
22553,3,14.10798167,0,2,0.1416509263
22554,6,67.85707164,0,2,0.1469885274
22555,6,66.59376965,0,2,0.1474640644
22556,8,31.8849487,0,2,0.344386845
22557,3,28.59203702,0,1,0.1346691776
22558,6,86.97134432,0,0,0.1541667808
22559,1,90.66857673,0,1,0.1111697477
22560,1,32.58702422,0,2,0.1157949582
22561,0,59.69123443,0,1,0.1027090339
22562,7,35.44018485,0,1,0.1253163384
22563,8,43.93401799,0,0,0.3562915372
22564,1,68.196253,0,2,0.1090270489
22565,0,56.49779083,0,0,0.1118901175
22566,7,32.21663481,0,0,0.1401900915
22567,3,90.21147652,0,0,0.125119202
22568,2,44.76485907,0,2,0.1070832243
22569,2,72.155784,0,0,0.1133657155
22570,4,89.05036884,0,0,0.2340752739
22571,8,85.38996224,0,2,0.3458321227
22572,6,52.83003286,0,0,0.1644822649
22573,4,30.51327478,0,1,0.2347795986
22574,1,53.10334263,0,1,0.1163484368
22575,4,80.42912914,0,0,0.2248120329
22576,5,74.28027848,0,1,0.2278023966
22577,4,6.344229954,0,0,0.3659250231
22578,7,7.508157289,0,1,0.1737306698
22579,6,5.500336301,0,0,0.301327575
22580,8,25.45765246,0,1,0.3640678178
22581,7,11.44571714,0,1,0.1519406145
22582,6,78.56567256,0,1,0.1515027336
22583,0,94.89394625,0,2,0.09912295449
22584,1,33.51616008,0,1,0.1197897586
22585,5,72.67491252,0,1,0.2218546227
22586,6,12.6134233,0,1,0.1805138565
22587,8,89.90516948,0,0,0.3334915866
22588,3,28.42221634,0,0,0.1503076995
22589,8,8.128659655,0,0,0.4308417782
22590,7,12.56121025,0,1,0.1505947185
22591,8,45.2077801,0,1,0.387894269
22592,6,33.70623825,0,1,0.1592155323
22593,5,15.9077492,0,2,0.2408120218
22594,2,46.98024499,0,2,0.1061651151
22595,6,94.73100959,0,2,0.1440253527
22596,2,46.00602025,0,2,0.1074781879
22597,5,99.64045398,0,2,0.226229127
22598,7,40.91856545,0,0,0.1360843281
22599,1,27.98893516,0,1,0.1220619338
22600,1,57.32962896,0,1,0.1121603908
22601,6,21.39369539,0,0,0.1867017808
22602,0,72.73667007,0,1,0.1028448417
22603,3,92.56920746,0,2,0.1202722201
22604,4,33.40215395,0,2,0.2333189564
22605,5,46.89945923,0,2,0.2310046061
22606,5,15.2928894,0,0,0.2821158011
22607,7,99.36977348,0,0,0.1208137045
22608,7,18.18990284,0,2,0.1291571405
22609,4,77.80903021,0,0,0.2375497429
22610,0,85.56868079,0,0,0.1069951092
22611,5,30.29758184,0,0,0.2549024091
22612,7,93.93061123,0,1,0.1185628131
22613,7,45.02267378,0,2,0.1172718829
22614,3,33.6407551,0,2,0.1261820913
22615,3,19.06826863,0,0,0.1661953765
22616,0,45.38715893,0,2,0.1021401296
22617,8,78.88830074,0,1,0.3353349227
22618,0,93.29896975,0,0,0.104473246
22619,3,12.65825524,0,0,0.1923675308
22620,7,10.57967595,0,0,0.1964741013
22621,7,53.79408513,0,2,0.1177702308
22622,8,67.85928231,0,1,0.3381959761
22623,5,24.61005767,0,2,0.2341865666
22624,4,67.21750258,0,2,0.2313565303
22625,0,74.3640153,0,2,0.1010171978
22626,8,58.5917193,0,2,0.3292739312
22627,3,4.859529815,0,1,0.2132601256
22628,6,86.88760946,0,0,0.1579797445
22629,4,28.44425153,0,2,0.2305007989
22630,5,33.05489925,0,1,0.227140336
22631,6,74.70044798,0,2,0.1492544771
22632,2,18.37211901,0,0,0.151920711
22633,2,95.64034785,0,2,0.1032760504
22634,8,48.35356077,0,2,0.3514191664
22635,2,8.435555209,0,2,0.1367414271
22636,1,79.0888414,0,2,0.1075474586
22637,1,7.941649733,0,2,0.1449366216
22638,5,67.79116301,0,2,0.2244521242
22639,1,29.27788397,0,1,0.1219179425
22640,1,65.44620093,0,2,0.109805172
22641,3,3.899793033,0,1,0.2340462118
22642,2,79.69664667,0,0,0.1127543023
22643,7,68.74839561,0,0,0.1258386201
22644,1,65.05589724,0,2,0.1116087341
22645,0,58.88835122,0,1,0.1052660984
22646,4,64.97692002,0,0,0.2301959405
22647,1,28.68634638,0,1,0.1219433374
22648,7,8.362618226,0,0,0.2201703202
22649,8,41.28920811,0,0,0.3454387107
22650,6,72.57236565,0,0,0.1555775862
22651,4,1.245208486,0,0,0.662541601
22652,7,59.67537349,0,2,0.1158145781
22653,3,46.56806891,0,0,0.1369273162
22654,6,65.32076216,0,2,0.1492748352
22655,0,36.02888207,0,0,0.122075289
22656,5,33.53949045,0,2,0.2414585066
22657,1,67.62091861,0,1,0.1131969218
22658,1,10.70358005,0,0,0.1911441023
22659,4,65.76559175,0,1,0.2257738791
22660,4,47.63541386,0,0,0.2394569003
22661,7,75.80405668,0,0,0.1247906629
22663,8,68.56177915,0,1,0.3606184709
22664,0,52.57472574,0,0,0.115095839
22665,5,87.35341272,0,2,0.2305754885
22666,5,96.89816478,0,2,0.224147882
22667,0,11.55019493,0,1,0.1374254906
22668,8,55.29972895,0,0,0.3538154032
22669,8,13.06707216,0,0,0.38709373
22670,4,35.16319153,0,2,0.2408295008
22671,4,48.74627668,0,1,0.232153613
22672,4,70.64957217,0,0,0.2375827784
22673,5,9.170518795,0,0,0.3169447574
22674,1,24.98094528,0,0,0.1452886725
22675,8,85.59578234,0,0,0.3448566107
22676,7,67.97559131,0,0,0.1258107642
22677,4,29.07762932,0,0,0.2537312022
22678,3,82.11768916,0,2,0.1197616987
22679,7,22.77460083,0,0,0.1532609958
22680,0,56.59371608,0,0,0.1119545754
22681,0,24.08834536,0,2,0.1083968245
22682,7,57.2382565,0,2,0.1177296165
22683,4,40.59105128,0,1,0.2372775451
22684,3,57.9392965,0,0,0.133055174
22685,8,47.40326609,0,2,0.3446721878
22686,5,24.22858375,0,0,0.2586777617
22687,7,84.20970419,0,0,0.1231843093
22688,2,6.148234827,0,1,0.175382066
22689,3,78.46059807,0,2,0.1201351302
22690,8,48.17947314,0,2,0.3594095417
22691,0,23.65397983,0,0,0.1346329551
22692,0,76.54833047,0,0,0.1092439005
22693,7,59.25706596,0,0,0.1252558286
22694,7,65.68564012,0,1,0.1194696302
22695,8,34.07640329,0,2,0.3367797771
22696,0,60.05358329,0,1,0.1026188699
22697,6,26.49706382,0,0,0.1778446261
22698,4,55.59358415,0,1,0.2315642031
22699,1,69.48894459,0,1,0.1122675047
22700,4,10.80059776,0,1,0.260607055
22701,1,84.97253817,0,1,0.1126104596
22702,5,95.14461545,0,2,0.2280021986
22703,7,34.38624961,0,2,0.1215363085
22704,5,5.171974966,0,2,0.2852042162
22705,5,52.58469388,0,1,0.2330435938
22706,3,89.76700873,0,1,0.1244204715
22707,7,49.83400156,0,2,0.1179191298
22708,5,52.87736345,0,1,0.2367805821
22709,5,66.02689808,0,2,0.2298631473
22710,7,40.69563897,0,1,0.1228646022
22711,7,52.36129709,0,0,0.1264773306
22712,2,20.25060167,0,0,0.1463664591
22713,5,29.31330684,0,2,0.2308082418
22714,7,16.26803195,0,0,0.169590333
22715,0,87.48967748,0,0,0.1054054332
22716,4,25.43722202,0,0,0.2550420546
22717,6,76.00012767,0,2,0.1456176163
22718,4,71.96932898,0,2,0.2302656672
22719,5,44.95419463,0,0,0.2455298954
22720,7,57.91328587,0,0,0.1289143137
22721,6,50.69163473,0,0,0.16523039
22722,4,74.66816262,0,1,0.2282320285
22723,3,0.4110014341,0,1,0.6672189555
22724,3,49.66039457,0,2,0.1244921787
22725,8,94.62047007,0,2,0.3423969385
22726,8,77.74819462,0,1,0.350308909
22727,1,8.473408435,0,0,0.2101462026
22728,7,3.61018704,0,0,0.3275091183
22729,6,20.87896562,0,2,0.1580869577
22730,5,88.54379472,0,1,0.2273875255
22731,5,36.32799218,0,2,0.2231630507
22732,4,70.83437933,0,1,0.2271142015
22733,1,87.89854404,0,0,0.1169568309
22734,7,24.49812077,0,0,0.1513354439
22735,8,66.05561657,0,0,0.34710719
22736,2,48.49164848,0,1,0.1086342546
22737,2,9.095384527,0,1,0.1520547132
22738,3,60.46386689,0,0,0.1354951315
22739,6,25.42142371,0,2,0.1576598997
22740,4,6.695889242,0,2,0.2814597133
22741,8,69.86930814,0,2,0.3450515493
22742,7,82.22092445,0,2,0.1145315088
22743,8,83.73680193,0,0,0.3573715129
22744,2,69.78869423,0,0,0.1144853243
22745,3,24.8536126,0,0,0.1577833471
22746,6,42.12987461,0,1,0.1567650725
22747,8,2.299590535,0,2,0.4569908984
22748,0,79.22784988,0,1,0.1003769719
22749,1,73.79681651,0,1,0.1129064436
22750,1,43.43452517,0,2,0.1121090331
22751,1,66.94848405,0,2,0.1108927261
22752,3,49.1254114,0,2,0.1232564866
22753,1,49.44136506,0,0,0.1230325906
22754,2,92.925992,0,1,0.104310606
22755,4,73.16781428,0,0,0.2401966149
22756,8,32.55455435,0,1,0.33941891
22757,5,94.05602605,0,1,0.2304818503
22758,1,44.84341993,0,2,0.114026108
22759,2,65.14338093,0,2,0.10582705
22760,4,25.11449353,0,1,0.2499934717
22761,5,74.55047232,0,0,0.235254263
22762,4,40.55495604,0,0,0.2456321686
22763,4,34.60813859,0,0,0.2488183415
22764,7,72.32641936,0,1,0.1173819155
22765,4,82.38373999,0,1,0.2347070355
22766,0,31.39691941,0,0,0.1265892549
22767,4,66.04548361,0,0,0.2391062154
22768,7,5.640651058,0,0,0.2627668151
22769,0,80.59433419,0,2,0.09852402061
22770,3,18.3781261,0,0,0.1694131022
22771,7,6.680005928,0,1,0.1825408572
22772,5,54.53164361,0,2,0.2340367125
22773,1,60.06193936,0,2,0.1100636363
22774,1,69.80666288,0,1,0.1137737277
22775,8,9.1842331,0,2,0.3569083463
22776,3,79.58473489,0,0,0.1301693171
22777,5,38.93068319,0,2,0.2294109406
22778,3,95.60628951,0,0,0.128349835
22779,0,15.84615684,0,2,0.1154045726
22780,4,38.1677662,0,1,0.236291619
22781,5,27.99409454,0,0,0.2606240009
22782,8,35.43051142,0,2,0.3604475819
22783,8,0.8825647853,0,2,0.5896565567
22784,5,35.03466218,0,1,0.2414801023
22785,7,98.58603779,0,2,0.115096102
22786,1,73.65859184,0,2,0.1075619869
22787,8,48.11363723,0,0,0.3540057164
22788,5,85.01965477,0,0,0.2285043342
22789,1,31.17530965,0,1,0.1228818465
22790,0,20.19708093,0,0,0.1435204312
22791,1,53.27728519,0,0,0.1242653846
22792,3,89.8795862,0,0,0.1283871763
22793,7,46.66482478,0,1,0.121596866
22794,0,56.76104199,0,2,0.1019178263
22795,6,3.12431181,0,1,0.2775493692
22796,4,40.27096616,0,1,0.2304004745
22797,4,86.56123992,0,2,0.229441109
22798,1,31.75089707,0,2,0.1162819148
22799,1,20.32693619,0,2,0.123167013
22800,7,19.28835242,0,1,0.1384203603
22801,6,34.49666302,0,1,0.1535630766
22802,8,18.23728621,0,2,0.3685222166
22803,7,95.72357121,0,2,0.1149849109
22804,6,82.16609326,0,1,0.1503196569
22805,8,17.36522287,0,2,0.3452131864
22806,3,13.46154878,0,2,0.1422666266
22807,6,79.53354822,0,0,0.155016464
22808,7,36.42791329,0,0,0.1384081938
22809,3,21.8153471,0,0,0.1624337257
22810,2,84.33801325,0,0,0.1128839209
22811,3,29.21498992,0,1,0.1358286929
22812,5,6.725697232,0,1,0.2931274514
22813,7,67.61072477,0,2,0.1151014272
22814,7,71.55493774,0,0,0.1233683419
22815,0,23.56665487,0,0,0.1357611274
22816,0,53.5101791,0,1,0.102754324
22817,2,72.58186975,0,2,0.1056918338
22818,7,40.30156308,0,0,0.1366656348
22819,3,4.284645831,0,0,0.307078496
22820,8,17.24219337,0,2,0.3459296876
22821,7,34.65228939,0,0,0.1361915876
22822,1,8.705960323,0,1,0.1615837823
22823,1,85.2729678,0,2,0.1101952396
22824,3,69.35359962,0,0,0.1333247866
22825,2,77.73448786,0,1,0.1084152751
22826,3,92.65973973,0,0,0.128376654
22827,7,76.22285789,0,2,0.117360761
22828,7,28.52358036,0,1,0.1273189362
22829,7,64.29047367,0,1,0.1180387704
22830,2,99.33926215,0,1,0.1033168337
22831,2,4.493626238,0,2,0.1688761014
22832,5,62.95254825,0,2,0.2213603564
22833,2,73.41343647,0,2,0.1074050066
22834,6,67.60116059,0,2,0.1529002175
22835,3,39.50141018,0,0,0.1444204883
22836,5,51.29627985,0,0,0.2461713213
22837,2,14.68218529,0,0,0.1622999513
22838,0,92.16662378,0,1,0.1018851388
22839,0,74.10551891,0,2,0.1011467594
22840,8,5.44060692,0,0,0.4836778719
22841,7,90.93558752,0,0,0.1233614235
22842,3,13.94874984,0,0,0.1842290502
22843,2,1.270680931,0,1,0.3796822985
22844,8,59.10257099,0,0,0.3464744266
22845,3,86.85818422,0,1,0.1216023655
